tcp,udp,tcp_var,udp_var,tcp_std,udp_std,tcp_entropy,udp_entropy,hurst_tcp,hurst_udp,skewness_tcp,kurtosis_tcp,skewness_udp,kurtosis_udp,burst,h2_pkt,h3_pkt,h2_bytes,h3_bytes,utr,utr_std,attack
1721,178,29.89,1.96,5.4672,1.4,1.0297,1.0297,0.3118,-0.014,1.4768,0.2182,0.1399,-0.9604,53,31933,0,48266530,0,0.1034,0.006,0
1748,180,47.76,0.8,6.9109,0.8944,1.1683,0.639,0.3118,-0.014,0.408,-1.82,0,2,52.9,32022,0,48401096,0,0.103,0.005,0
1722,176,26.76,1.44,5.173,1.2,1.1683,0.8979,0.3118,-0.014,1.4804,0.2482,0.1111,-0.4444,53,32112,0,48537176,0,0.1022,0.0059,0
1720,178,30.4,1.96,5.5136,1.4,0.9503,1.0297,0.3118,-0.014,1.482,0.2245,0.1399,-0.9604,53.1,32201,0,48671744,0,0.1035,0.0061,0
1749,180,46.69,2.4,6.833,1.5492,1.2799,1.0889,0.0182,-0.0115,0.4047,-1.8178,0,-1.3333,52.9,32290,0,48806310,0,0.1029,0.0064,0
1734,178,42.44,1.16,6.5146,1.077,1.0889,0.8018,0.0182,-0.0115,0.8717,-1.2237,-0.0768,0.302,53,32380,0,48940920,0,0.1027,0.0054,0
1749,178,46.69,1.36,6.833,1.1662,1.2799,1.3592,0.0182,-0.0115,0.4047,-1.8178,0.0151,-0.4637,53,32470,0,49077000,0,0.1018,0.0052,0
1750,178,48.4,1.16,6.957,1.077,1.3322,0.8018,0.0182,-0.0115,0.4063,-1.8155,-0.0768,0.302,52.9,32559,0,49211570,0,0.1017,0.0055,0
1748,180,50.56,0.8,7.1106,0.8944,0.9503,0.639,0.0182,-0.0115,0.4143,-1.8202,0,2,53.1,32648,0,49346136,0,0.103,0.005,0
1750,178,45.6,1.96,6.7528,1.4,1.3138,1.0297,0.0182,-0.0115,0.4033,-1.8164,0.1399,-0.9604,53,32737,0,49480704,0,0.1017,0.0062,0
1749,178,46.69,1.96,6.833,1.4,1.2799,1.0297,0.0182,-0.0115,0.4047,-1.8178,0.1399,-0.9604,52.9,32827,0,49616784,0,0.1018,0.0061,0
1749,180,49.49,0.8,7.0349,0.8944,1.2206,0.639,0.0182,-0.0115,0.4094,-1.8176,0,2,53,32916,0,49751350,0,0.1029,0.0051,0
1750,178,45.6,1.96,6.7528,1.4,1.3138,1.0297,0.0182,-0.0115,0.4033,-1.8164,0.1399,-0.9604,52.9,33005,0,49885920,0,0.1017,0.0061,0
1734,178,42.64,1.96,6.5299,1.4,1.4708,1.0297,0.0182,-0.0115,0.8561,-1.2274,0.1399,-0.9604,53,33094,0,50020490,0,0.1027,0.0061,0
1735,180,41.65,1,6.4537,1,1.2206,1.2275,0.0429,0.0063,0.8672,-1.2248,0,0.4,53,33183,0,50155056,0,0.1037,0.0046,0
1733,178,43.41,1.16,6.5886,1.077,1.3592,0.8018,0.0429,0.0063,0.8629,-1.2259,-0.0768,0.302,52.9,33273,0,50291136,0,0.1027,0.0055,0
1736,178,43.64,1.16,6.6061,1.077,1.2206,0.8018,0.0429,0.0063,0.8673,-1.2263,-0.0768,0.302,53,33362,0,50425704,0,0.1025,0.0054,0
1734,180,45.24,0,6.7261,0,0.8018,0,0.0429,0.0063,0.8776,-1.2231,0,-3,53,33451,0,50560270,0,0.1038,0.0039,0
1720,176,33.2,0.64,5.7619,0.8,0.9404,0.5004,0.0429,0.0063,1.4961,0.2624,-1.5,0.25,52.9,33541,0,50696350,0,0.1023,0.0052,0
1736,178,38.04,2.76,6.1677,1.6613,1.0889,1.0889,0.0429,0.0063,0.858,-1.2421,0.1884,-1.5261,53,33630,0,50830920,0,0.1025,0.0068,0
1740,180,43,1,6.5574,1,1.0297,1.2275,0.0429,0.0063,0.8618,-1.2407,0,0.4,53,33719,0,50965490,0,0.1034,0.0044,0
1724,178,64.64,1.96,8.0399,1.4,1.1683,1.0297,0.0429,0.0063,-0.1821,-0.3551,0.1399,-0.9604,52.9,33808,0,51100056,0,0.1032,0.0054,0
1738,178,41.96,1.16,6.4777,1.077,1.2799,0.8018,0.0429,0.0063,0.8645,-1.2257,-0.0768,0.302,53,33897,0,51234624,0,0.1024,0.0055,0
1752,180,48.96,0.8,6.9971,0.8944,1.3138,0.639,0.0429,0.0063,0.4035,-1.8186,0,2,53,33987,0,51370704,0,0.1027,0.005,0
1724,178,36.84,1.16,6.0696,1.077,1.1683,0.8018,0.2153,0.0584,1.4862,0.2478,-0.0768,0.302,52.9,34076,0,51505270,0,0.1032,0.0054,0
1751,180,47.29,1.6,6.8768,1.2649,1.3662,0.9503,0.2153,0.0584,0.405,-1.8141,0,-0.5,52.9,34165,0,51639840,0,0.1028,0.0058,0
1738,176,44.76,0.64,6.6903,0.8,1.0889,0.5004,0.2153,0.0584,0.8604,-1.2419,-1.5,0.25,53.1,34256,0,51775960,0,0.1013,0.0051,0
1751,180,44.49,0.8,6.6701,0.8944,1.2799,0.639,0.2153,0.0584,0.4042,-1.8161,0,2,52.9,34345,0,51910530,0,0.1028,0.0049,0
1724,178,70.24,2.76,8.3809,1.6613,1.5048,1.0889,0.2153,0.0584,-0.0437,-0.5337,0.1884,-1.5261,53,34434,0,52045096,0,0.1032,0.0061,0
1724,178,34.04,1.16,5.8344,1.077,1.2206,0.8018,0.2153,0.0584,1.4576,0.189,-0.0768,0.302,53,34523,0,52179664,0,0.1032,0.0054,0
1737,180,84.81,0.8,9.2092,0.8944,1.5048,0.639,0.2153,0.0584,-0.3674,-0.7009,0,2,52.9,34613,0,52315744,0,0.1036,0.0041,0
1722,178,32.16,1.96,5.671,1.4,1.1683,1.0297,0.2153,0.0584,1.4843,0.2474,0.1399,-0.9604,53,34702,0,52450310,0,0.1034,0.0061,0
1733,180,43.21,0.8,6.5734,0.8944,0.8018,0.639,0.2153,0.0584,0.878,-1.2215,0,2,52.9,34791,0,52584880,0,0.1039,0.0047,0
1736,178,43.64,1.16,6.6061,1.077,1.2206,0.8018,0.2153,0.0584,0.8673,-1.2263,-0.0768,0.302,53,34921,0,52781440,0,0.1025,0.0056,0
1749,178,49.49,2.16,7.0349,1.4697,1.2206,1.5048,0.2338,-0.0196,0.4094,-1.8176,0.1588,-1.2675,53,35011,0,52917520,0,0.1018,0.0058,0
1734,180,42.64,1.6,6.5299,1.2649,1.4708,0.9503,0.2338,-0.0196,0.8561,-1.2274,0,-0.5,52.9,35100,0,53052090,0,0.1038,0.0057,0
1735,178,41.65,1.96,6.4537,1.4,1.2206,1.0297,0.2338,-0.0196,0.8672,-1.2248,0.1399,-0.9604,53,35189,0,53186656,0,0.1026,0.0061,0
1735,178,83.65,1.16,9.146,1.077,1.4708,0.8018,0.2338,-0.0196,-0.3541,-0.7202,-0.0768,0.302,52.9,35278,0,53321224,0,0.1026,0.0049,0
1734,180,42.44,0.8,6.5146,0.8944,1.0889,0.639,0.2338,-0.0196,0.8717,-1.2237,0,2,53,35368,0,53457304,0,0.1038,0.0047,0
1721,176,29.89,1.44,5.4672,1.2,1.0297,0.8979,0.2338,-0.0196,1.4768,0.2182,0.1111,-0.4444,53,35457,0,53591870,0,0.1023,0.0058,0
1735,178,41.65,1.16,6.4537,1.077,1.2206,0.8018,0.2338,-0.0196,0.8672,-1.2248,-0.0768,0.302,52.9,35546,0,53726440,0,0.1026,0.0055,0
1720,178,30.4,1.96,5.5136,1.4,0.9503,1.0297,0.2338,-0.0196,1.482,0.2245,0.1399,-0.9604,53,35635,0,53861010,0,0.1035,0.0059,0
1734,180,45.24,0.8,6.7261,0.8944,0.8018,0.639,0.2338,-0.0196,0.8776,-1.2231,0,2,53,35725,0,53997090,0,0.1038,0.0048,0
1738,178,42.76,1.16,6.5391,1.077,1.6957,0.8018,0.2338,-0.0196,0.8078,-1.2518,-0.0768,0.302,52.9,35814,0,54131656,0,0.1024,0.0056,0
1739,180,31.09,0.8,5.5758,0.8944,1.2206,0.639,0.3022,-0.0147,1.4654,0.2043,0,2,53,35903,0,54266224,0,0.1035,0.0044,0
1721,178,55.29,1.16,7.4357,1.077,1.6434,0.8018,0.3022,-0.0147,0.0869,0.2646,-0.0768,0.302,53,35992,0,54400790,0,0.1034,0.0044,0
1745,178,41.65,1.76,6.4537,1.3266,1.2206,1.3322,0.3022,-0.0147,0.8672,-1.2248,0.37,-0.7831,52.9,36081,0,54535360,0,0.102,0.0054,0
1742,180,41.16,1.4,6.4156,1.1832,0.6109,1.2206,0.3022,-0.0147,0.8729,-1.2381,0.3622,-0.449,53,36172,0,54671484,0,0.1033,0.0047,0
1730,178,75.2,1.16,8.6718,1.077,1.0889,0.8018,0.3022,-0.0147,-0.0442,-0.5222,-0.0768,0.302,53,36261,0,54806052,0,0.1029,0.0047,0
1743,178,37.81,1.96,6.149,1.4,1.2206,1.0297,0.3022,-0.0147,0.8665,-1.2246,0.1399,-0.9604,52.9,36349,0,54939108,0,0.1021,0.0062,0
1744,180,81.64,2.4,9.0355,1.5492,1.4185,1.0889,0.3022,-0.0147,-0.3747,-0.684,0,-1.3333,53,36438,0,55073676,0,0.1032,0.0057,0
1744,178,81.64,1.96,9.0355,1.4,1.4185,1.0297,0.3022,-0.0147,-0.3747,-0.684,0.1399,-0.9604,53.1,36527,0,55208244,0,0.1021,0.0055,0
1744,178,37.04,1.96,6.086,1.4,1.2799,1.0297,0.3022,-0.0147,0.8636,-1.2246,0.1399,-0.9604,52.9,36617,0,55344324,0,0.1021,0.0061,0
1759,180,46.69,1.6,6.833,1.2649,1.2799,0.9503,0.3022,-0.0147,0.4047,-1.8178,0,-0.5,52.9,36706,0,55478892,0,0.1023,0.0058,0
1744,178,45.24,0.36,6.7261,0.6,0.8018,0.3251,0.1742,0.0044,0.8776,-1.2231,-2.6667,5.1111,53.1,36795,0,55613460,0,0.1021,0.0046,0
1759,178,46.69,2.76,6.833,1.6613,1.2799,1.0889,0.1742,0.0044,0.4047,-1.8178,0.1884,-1.5261,52.9,36885,0,55749540,0,0.1012,0.0067,0
1729,178,33.89,1.16,5.8215,1.077,1.2275,0.8018,0.1742,0.0044,1.4834,0.2463,-0.0768,0.302,52.9,36974,0,55884108,0,0.1029,0.0054,0
1744,180,87.44,2.4,9.3509,1.5492,1.4708,1.0889,0.1742,0.0044,-0.4317,-0.5736,0,-1.3333,53.1,37063,0,56018676,0,0.1032,0.0056,0
1730,178,30.4,1.96,5.5136,1.4,0.9503,1.0297,0.1742,0.0044,1.482,0.2245,0.1399,-0.9604,52.9,37153,0,56154756,0,0.1029,0.006,0
1729,178,75.89,1.16,8.7115,1.077,1.3592,0.8018,0.1742,0.0044,-0.0147,-0.5655,-0.0768,0.302,53,37242,0,56289324,0,0.1029,0.0047,0
1743,180,46.21,0.8,6.7978,0.8944,1.0889,0.639,0.1742,0.0044,0.8713,-1.2247,0,2,53,37331,0,56423892,0,0.1033,0.0048,0
1274,132,4733.24,49.76,68.7985,7.0541,1.8867,1.5048,0.1742,0.0044,-1.1114,-0.5108,-1.117,-0.3854,52.9,37420,0,56558460,0,0.1036,0.0423,0
1735,178,38.85,2.76,6.233,1.6613,1.0889,1.0889,0.1742,0.0044,0.8586,-1.2425,0.1884,-1.5261,53,37509,0,56693028,0,0.1026,0.0068,0
1720,178,69.6,1.36,8.3427,1.1662,1.2799,1.3592,0.1742,0.0044,-0.1798,-0.3618,0.0151,-0.4637,53,37599,0,56829108,0,0.1035,0.0044,0
1749,180,52.29,0,7.2312,0,0.8979,0,0.49,0.3411,0.4125,-1.8243,0,-3,52.9,37688,0,56963676,0,0.1029,0.0042,0
1735,178,44.45,1.16,6.6671,1.077,1.0889,0.8018,0.49,0.3411,0.8716,-1.2252,-0.0768,0.302,53,37777,0,57098244,0,0.1026,0.0055,0
1748,180,50.76,0.8,7.1246,0.8944,1.4708,0.639,0.49,0.3411,0.4022,-1.8137,0,2,52.9,37867,0,57234324,0,0.103,0.005,0
1750,178,48.4,1.96,6.957,1.4,1.3322,1.0297,0.49,0.3411,0.4063,-1.8155,0.1399,-0.9604,53,37956,0,57368892,0,0.1017,0.0062,0
1749,178,52.29,0.36,7.2312,0.6,0.8979,0.3251,0.49,0.3411,0.4125,-1.8243,-2.6667,5.1111,53.1,38046,0,57503504,0,0.1018,0.0047,0
1749,178,49.49,1.16,7.0349,1.077,1.2206,0.8018,0.49,0.3411,0.4094,-1.8176,-0.0768,0.302,53,38135,0,57638070,0,0.1018,0.0055,0
1750,180,45.8,1.6,6.7676,1.2649,1.4185,0.9503,0.49,0.3411,0.3891,-1.806,0,-0.5,52.9,38224,0,57772640,0,0.1029,0.0058,0
1734,178,42.44,1.16,6.5146,1.077,1.0889,0.8018,0.49,0.3411,0.8717,-1.2237,-0.0768,0.302,53.1,38313,0,57907210,0,0.1027,0.0054,0
1720,178,33.4,0.36,5.7793,0.6,1.3592,0.3251,0.49,0.3411,1.4734,0.2334,-2.6667,5.1111,52.9,38403,0,58043290,0,0.1035,0.0046,0
1734,180,42.44,0.8,6.5146,0.8944,1.0889,0.639,0.49,0.3411,0.8717,-1.2237,0,2,52.9,38492,0,58177856,0,0.1038,0.0048,0
1735,178,44.45,1.16,6.6671,1.077,1.0889,0.8018,0.0216,0.0207,0.8716,-1.2252,-0.0768,0.302,53.1,38581,0,58312424,0,0.1026,0.0054,0
1735,180,41.65,1,6.4537,1,1.2206,1.2275,0.0216,0.0207,0.8672,-1.2248,0,0.4,52.9,38670,0,58446990,0,0.1037,0.0045,0
1734,178,39.84,1.16,6.3119,1.077,1.3592,0.8018,0.0216,0.0207,0.8778,-1.1899,-0.0768,0.302,52.9,38760,0,58583070,0,0.1027,0.0056,0
1721,178,71.89,1.96,8.4788,1.4,1.4708,1.0297,0.0216,0.0207,-0.1415,-0.4034,0.1399,-0.9604,53.1,38849,0,58717640,0,0.1034,0.0056,0
1733,180,37.81,1.6,6.149,1.2649,1.2206,0.9503,0.0216,0.0207,0.8665,-1.2246,0,-0.5,52.9,38938,0,58852210,0,0.1039,0.0057,0
1721,178,32.69,1.16,5.7175,1.077,1.0889,0.8018,0.0216,0.0207,1.4889,0.253,-0.0768,0.302,52.9,39027,0,58986776,0,0.1034,0.0053,0
1720,178,36,0.36,6,0.6,0.5004,0.3251,0.0216,0.0207,1.5,0.25,-2.6667,5.1111,53.1,39117,0,59122856,0,0.1035,0.0045,0
1734,180,39.84,1.6,6.3119,1.2649,1.3592,0.9503,0.0216,0.0207,0.8778,-1.1899,0,-0.5,52.9,39206,0,59257424,0,0.1038,0.0057,0
1721,178,32.69,0.16,5.7175,0.4,1.0889,0.5004,0.0216,0.0207,1.4889,0.253,-1.5,0.25,52.9,39295,0,59391990,0,0.1034,0.0036,0
1734,178,81.64,1.96,9.0355,1.4,1.4185,1.0297,0.0216,0.0207,-0.3747,-0.684,0.1399,-0.9604,53.1,39384,0,59526560,0,0.1027,0.0056,0
1721,178,35.49,0.36,5.9573,0.6,0.8018,0.3251,0.2476,0.0208,1.4911,0.2371,-2.6667,5.1111,52.9,39474,0,59662640,0,0.1034,0.0046,0
1733,180,43.21,0.8,6.5734,0.8944,0.8018,0.639,0.2476,0.0208,0.878,-1.2215,0,2,52.9,39563,0,59797210,0,0.1039,0.0047,0
1735,178,41.65,1.16,6.4537,1.077,1.2206,0.8018,0.2476,0.0208,0.8672,-1.2248,-0.0768,0.302,53.1,39652,0,59931776,0,0.1026,0.0054,0
1721,178,30.29,1.16,5.5036,1.077,1.2275,0.8018,0.2476,0.0208,1.4793,0.2954,-0.0768,0.302,52.9,39741,0,60066344,0,0.1034,0.0056,0
1734,178,84.44,1.16,9.1891,1.077,1.2206,0.8018,0.2476,0.0208,-0.3227,-0.7738,-0.0768,0.302,52.9,39831,0,60202424,0,0.1027,0.0048,0
1734,180,39.64,1.8,6.296,1.3416,1.0297,1.4708,0.2476,0.0208,0.8613,-1.2421,0,-0.963,53.1,39921,0,60337030,0,0.1038,0.0054,0
1734,178,42.44,1.36,6.5146,1.1662,1.0889,1.3592,0.2476,0.0208,0.8717,-1.2237,0.0151,-0.4637,52.9,40010,0,60471600,0,0.1027,0.0051,0
1736,176,85.64,0.64,9.2542,0.8,1.4185,0.5004,0.2476,0.0208,-0.3364,-0.7564,-1.5,0.25,53,40099,0,60606170,0,0.1014,0.0046,0
1749,180,46.69,1.8,6.833,1.3416,1.2799,1.4708,0.2476,0.0208,0.4047,-1.8178,0,-0.963,53.1,40188,0,60740736,0,0.1029,0.0055,0
1749,178,44.09,2.76,6.64,1.6613,1.5048,1.0889,0.2476,0.0208,0.4117,-1.7977,0.1884,-1.5261,52.9,40278,0,60876816,0,0.1018,0.0068,0
1765,178,53.45,0.36,7.311,0.6,1.1935,0.3251,0.2652,0.0279,0,-1.989,-2.6667,5.1111,53.1,40367,0,61011384,0,0.1008,0.0046,0
1781,180,49.49,0.8,7.0349,0.8944,1.2206,0.639,0.2652,0.0279,-0.4094,-1.8176,0,2,52.9,40456,0,61145950,0,0.1011,0.0049,0
1755,178,45.45,1.96,6.7417,1.4,0.8979,1.0297,0.2652,0.0279,0.4132,-1.8229,0.1399,-0.9604,52.9,40545,0,61280520,0,0.1014,0.0059,0
1767,178,50.81,1.16,7.1281,1.077,1.4185,0.8018,0.2652,0.0279,-0.0137,-1.9715,-0.0768,0.302,53.1,40635,0,61416600,0,0.1007,0.0055,0
1766,180,54.84,0,7.4054,0,0.9433,0,0.2652,0.0279,-0.0043,-1.9946,0,-3,52.9,40724,0,61551170,0,0.1019,0.0043,0
1753,178,48.01,1.96,6.9289,1.4,1.5048,1.0297,0.2652,0.0279,0.3922,-1.8135,0.1399,-0.9604,53,40813,0,61685736,0,0.1015,0.0062,0
1738,178,44.76,0.56,6.6903,0.7483,1.0889,0.9404,0.2652,0.0279,0.8604,-1.2419,-1.0881,1.1429,53,40903,0,61821816,0,0.1024,0.0044,0
1767,180,50.61,0.8,7.1141,0.8944,1.2799,0.639,0.2652,0.0279,-0.0026,-1.9845,0,2,52.9,40992,0,61956384,0,0.1019,0.0049,0
1752,178,46.16,1.96,6.7941,1.4,1.3322,1.0297,0.2652,0.0279,0.4059,-1.8137,0.1399,-0.9604,53.1,41081,0,62090950,0,0.1016,0.0062,0
1752,180,48.96,1.6,6.9971,1.2649,1.3138,0.9503,0.2652,0.0279,0.4035,-1.8186,0,-0.5,52.9,41170,0,62225520,0,0.1027,0.0057,0
1738,178,42.16,1.16,6.4931,1.077,1.4708,0.8018,0.0064,0.0165,0.8501,-1.2326,-0.0768,0.302,53,41259,0,62360090,0,0.1024,0.0056,0
1737,178,45.81,1.16,6.7683,1.077,1.3138,0.8018,0.0064,0.0165,0.8481,-1.2442,-0.0768,0.302,53.1,41349,0,62496170,0,0.1025,0.0055,0
1738,178,44.76,1.96,6.6903,1.4,1.0889,1.0297,0.0064,0.0165,0.8604,-1.2419,0.1399,-0.9604,52.9,41438,0,62630736,0,0.1024,0.0061,0
1734,178,42.44,1.16,6.5146,1.077,1.0889,0.8018,0.0064,0.0165,0.8717,-1.2237,-0.0768,0.302,53,41527,0,62765304,0,0.1027,0.0054,0
1749,180,46.69,1,6.833,1,1.2799,1.2275,0.0064,0.0165,0.4047,-1.8178,0,0.4,53,41616,0,62899870,0,0.1029,0.0048,0
1749,178,46.69,1.16,6.833,1.077,1.2799,0.8018,0.0064,0.0165,0.4047,-1.8178,-0.0768,0.302,52.9,41706,0,63035950,0,0.1018,0.0054,0
1227,128,6013.21,63.36,77.5449,7.9599,1.6094,0.8018,0.0064,0.0165,-0.8635,-1.2199,-0.8863,-1.1963,53,41796,0,63170560,0,0.1043,0.0451,0
1762,182,163.96,1.96,12.8047,1.4,1.2206,1.0297,0.0064,0.0165,1.9257,2.5325,-0.1399,-0.9604,53,41885,0,63305130,0,0.1033,0.0059,0
1734,178,39.64,1.96,6.296,1.4,1.0297,1.0297,0.0064,0.0165,0.8613,-1.2421,0.1399,-0.9604,53,41974,0,63439696,0,0.1027,0.0061,0
1750,178,40.2,1.96,6.3403,1.4,1.1683,1.0297,0.0064,0.0165,0.4072,-1.8175,0.1399,-0.9604,53,42064,0,63575776,0,0.1017,0.0061,0
1763,180,50.61,1.8,7.1141,1.3416,1.2799,1.4708,0.4983,0.3948,0.0026,-1.9845,0,-0.963,53,42153,0,63710344,0,0.1021,0.0054,0
1749,178,49.49,1.16,7.0349,1.077,1.2206,0.8018,0.4983,0.3948,0.4094,-1.8176,-0.0768,0.302,52.9,42242,0,63844910,0,0.1018,0.0055,0
1751,178,50.09,1.16,7.0774,1.077,1.2799,0.8018,0.4983,0.3948,0.4047,-1.8199,-0.0768,0.302,53.1,42331,0,63979480,0,0.1017,0.0056,0
1763,180,50.61,1.6,7.1141,1.2649,1.2799,0.9503,0.4983,0.3948,0.0026,-1.9845,0,-0.5,52.9,42421,0,64115560,0,0.1021,0.0058,0
1736,178,38.04,1.96,6.1677,1.4,1.0889,1.0297,0.4983,0.3948,0.858,-1.2421,0.1399,-0.9604,52.9,42510,0,64250130,0,0.1025,0.0061,0
1735,178,83.65,1.96,9.146,1.4,1.4708,1.0297,0.4983,0.3948,-0.3541,-0.7202,0.1399,-0.9604,53.1,42599,0,64384696,0,0.1026,0.0056,0
1736,178,40.84,1.96,6.3906,1.4,1.2799,1.0297,0.4983,0.3948,0.8647,-1.2248,0.1399,-0.9604,52.9,42688,0,64519264,0,0.1025,0.0061,0
1740,180,30.4,2.4,5.5136,1.5492,0.9503,1.0889,0.4983,0.3948,1.482,0.2245,0,-1.3333,53,42778,0,64655344,0,0.1034,0.0074,0
1723,176,54.61,1.44,7.3899,1.2,1.4979,0.8979,0.4983,0.3948,0.0112,0.3395,0.1111,-0.4444,52.9,42867,0,64789910,0,0.1021,0.0053,0
1730,178,33.2,1.16,5.7619,1.077,0.9404,0.8018,0.4983,0.3948,1.4961,0.2624,-0.0768,0.302,53.1,42956,0,64924480,0,0.1029,0.0053,0
1744,180,39.64,2.4,6.296,1.5492,1.0297,1.0889,0.2356,-0.0055,0.8613,-1.2421,0,-1.3333,52.9,43045,0,65059050,0,0.1032,0.0062,0
1730,178,33.2,0.36,5.7619,0.6,0.9404,0.3251,0.2356,-0.0055,1.4961,0.2624,-2.6667,5.1111,52.9,43135,0,65195130,0,0.1029,0.0045,0
1729,180,117.89,1,10.8577,1,1.4708,1.2275,0.2356,-0.0055,-0.3423,-1.1454,0,0.4,53,43224,0,65329696,0,0.1041,0.0039,0
1744,178,84.44,0.96,9.1891,0.9798,1.2206,1.0889,0.2356,-0.0055,-0.3227,-0.7738,0.4082,0.7708,53,43313,0,65464264,0,0.1021,0.004,0
1745,178,44.45,1.16,6.6671,1.077,1.0889,0.8018,0.2356,-0.0055,0.8716,-1.2252,-0.0768,0.302,52.9,43402,0,65598830,0,0.102,0.0053,0
1758,180,50.56,0,7.1106,0,0.9503,0,0.2356,-0.0055,0.4143,-1.8202,0,-3,53,43491,0,65733400,0,0.1024,0.0041,0
1745,178,41.85,1.96,6.4692,1.4,1.5048,1.0297,0.2356,-0.0055,0.851,-1.2277,0.1399,-0.9604,53,43581,0,65869480,0,0.102,0.0063,0
1743,178,40.61,2.76,6.3726,1.6613,1.2799,1.0889,0.2356,-0.0055,0.8498,-1.2444,0.1884,-1.5261,52.9,43671,0,66004092,0,0.1021,0.0067,0
1744,180,45.44,0,6.7409,0,1.3592,0,0.2356,-0.0055,0.8632,-1.2274,0,-3,53,43760,0,66138660,0,0.1032,0.0039,0
1731,178,32.69,1.16,5.7175,1.077,1.0889,0.8018,0.2356,-0.0055,1.4889,0.253,-0.0768,0.302,53,43849,0,66273228,0,0.1028,0.0053,0
1729,178,73.09,1.96,8.5493,1.4,1.6094,1.0297,0.2144,0.0492,-0.0774,-0.4936,0.1399,-0.9604,52.9,43938,0,66407796,0,0.1029,0.0055,0
1581,164,2861.49,31.04,53.4929,5.5714,1.2275,1.0889,0,0,-2.5114,4.6766,-2.4825,4.5471,52.8,44848,683,67782250,1032696,0.1037,0.0314,0
1730,178,33.4,1.16,5.7793,1.077,1.3592,0.8018,0,0,1.4734,0.2334,-0.0768,0.302,53.2,44848,772,67782250,1167264,0.1029,0.0053,0
1715,176,56.65,2.04,7.5266,1.4283,1.0889,1.3662,0,0,0.038,0.321,0.5189,-0.925,52.9,44848,861,67782250,1301832,0.1026,0.0052,0
1743,180,43.61,1.6,6.6038,1.2649,1.5571,0.9503,0,0,0.848,-1.2304,0,-0.5,52.9,44848,950,67782250,1436400,0.1033,0.0057,0
1716,176,59.44,1.44,7.7097,1.2,1.6094,0.8979,0,0,0.1052,0.26,0.1111,-0.4444,53.3,44848,1040,67782250,1572480,0.1026,0.0052,0
1743,182,40.61,1.96,6.3726,1.4,1.2799,1.0297,0,0,0.8498,-1.2444,-0.1399,-0.9604,52.9,44848,1129,67782250,1707048,0.1044,0.0055,0
1715,176,20.65,0.64,4.5442,0.8,1.2206,0.5004,0,0,2.5704,4.8135,-1.5,0.25,52.8,44848,1218,67782250,1841616,0.1026,0.0053,0
1744,180,42.44,0.8,6.5146,0.8944,1.0889,0.639,0,0,0.8717,-1.2237,0,2,53.3,44848,1307,67782250,1976184,0.1032,0.0065,0
1729,178,33.89,1.16,5.8215,1.077,1.2275,0.8018,0.7038,0.5889,1.4834,0.2463,-0.0768,0.302,52.9,44848,1397,67782250,2112264,0.1029,0.0052,0
1715,178,98.85,1.36,9.9423,1.1662,1.2206,1.3592,0.7038,0.5889,-0.1041,-0.9595,0.0151,-0.4637,52.8,44848,1486,67782250,2246832,0.1038,0.0033,0
1730,178,75.4,1.16,8.6833,1.077,1.4708,0.8018,0.7038,0.5889,-0.2392,-0.2674,-0.0768,0.302,53.3,44848,1575,67782250,2381400,0.1029,0.0068,0
1729,178,72.89,1.16,8.5376,1.077,1.0889,0.8018,0.7038,0.5889,-0.0749,-0.4817,-0.0768,0.302,52.9,44848,1665,67782250,2517480,0.1029,0.0046,0
1730,178,33.4,1.96,5.7793,1.4,1.3592,1.0297,0.7038,0.5889,1.4734,0.2334,0.1399,-0.9604,52.8,44848,1754,67782250,2652048,0.1029,0.0076,0
1743,180,46.21,0.2,6.7978,0.4472,1.0889,0.639,0.7038,0.5889,0.8713,-1.2247,0,2,53.3,44848,1843,67782250,2786616,0.1033,0.0048,0
1745,178,44.45,1.16,6.6671,1.077,1.0889,0.8018,0.7038,0.5889,0.8716,-1.2252,-0.0768,0.302,52.8,44848,1932,67782250,2921184,0.102,0.0053,0
1773,178,92.61,0.36,9.6234,0.6,1.3138,0.3251,0.7038,0.5889,-0.9603,-0.3073,-2.6667,5.1111,52.8,44848,2022,67782250,3057264,0.1004,0.0038,0
1774,178,46.44,1.96,6.8147,1.4,1.2799,1.0297,0.7038,0.5889,-0.0025,-1.9819,0.1399,-0.9604,53.4,44848,2111,67782250,3191832,0.1003,0.0059,0
1766,178,49.44,1.16,7.0314,1.077,1.5048,0.8018,0.7038,0.5889,-0.0115,-1.9674,-0.0768,0.302,52.8,44848,2200,67782250,3326400,0.1008,0.0052,0
1762,180,49.56,2.4,7.0399,1.5492,1.7481,1.0889,0.1881,-0.001,-0.0004,-1.9552,0,-1.3333,53,44848,2289,67782250,3460968,0.1022,0.0065,0
1751,176,44.49,1.44,6.6701,1.2,1.2799,0.8979,0.1881,-0.001,0.4042,-1.8161,0.1111,-0.4444,53.2,44848,2378,67782250,3595536,0.1005,0.0056,0
1763,180,47.81,1,6.9145,1,1.2799,1.2275,0.1881,-0.001,-0.0023,-1.983,0,0.4,52.8,44848,2468,67782250,3731616,0.1021,0.0048,0
1735,178,41.65,1.96,6.4537,1.4,1.2206,1.0297,0.1881,-0.001,0.8672,-1.2248,0.1399,-0.9604,52.9,44848,2557,67782250,3866184,0.1026,0.0062,0
